Player,GP,G,A,TP,PPG,PIM,POS,firstYear,lastYear,Awards,Cups,All-Star Games,HoF,shap_GP,shap_G,shap_A,shap_TP,shap_PPG,shap_PIM,shap_POS,shap_Awards,shap_Cups,shap_All-Star Games,BaseValue,FinalValue,HoF_Probability
Jim Peters,574,125,150,275,0.479,186,1,1945,1954,0,3,1,0,-0.21966949,1.2258519,-0.99793464,-0.26460704,-1.7882845,-1.0484788,-0.51304424,-0.32531726,2.5949948,-0.8557112,-4.187,-6.159531318664551,0.0021087870968664866
Brian Noonan,629,116,159,275,0.4370000000000001,517,1,1987,1999,0,1,0,0,-0.4427754,-0.34448904,-0.51464754,-0.14909442,-1.7781893,-0.22496876,-0.6273039,-0.32531726,-0.77135015,-1.0407517,-4.187,-9.963111602783204,4.7103713950113506e-05
John Marks,657,112,163,275,0.419,330,2,1972,1982,0,0,1,0,-0.515219,-0.26582232,-0.6896714,-0.22874923,-0.7795507,-0.45317924,1.3515241,-0.32531726,-1.1218492,-0.9998796,-4.187,-7.699494802474976,0.00045285084106068743
Erwin Chamberlain,510,100,175,275,0.539,769,1,1937,1949,0,2,0,0,2.39652,-0.45880356,-0.21266076,0.042607315,-1.7933524,1.1825525,-0.6273039,-0.32531726,0.37407082,-1.3914783,-4.187,-7.396685325622559,0.0006129063420793505
Joe Cirella,828,64,211,275,0.332,1448,2,1981,1996,0,0,1,0,-0.6775422,-0.74231124,-0.55722183,-0.31071126,-1.9065301,-1.536799,1.3524585,-0.32531726,-0.9804942,-1.3136454,-4.187,-10.507571899414064,2.732798667989757e-05
Jimmy Ward,527,147,127,274,0.52,455,1,1927,1939,0,1,0,0,2.4881616,0.20591602,-0.7552326,-0.041010134,-2.0297956,-0.3060577,-0.6273039,-0.32531726,-0.75250125,-0.91604495,-4.187,-9.734348022460939,5.921076241917e-05
Gilles Hamel,519,127,147,274,0.528,276,1,1980,1989,0,0,0,0,2.472433,1.5254666,-0.6898276,-0.035242945,-2.076102,-0.8995406,-0.6203059,-0.32531726,-1.0740963,-0.91604495,-4.187,-9.298011505126954,9.159781803556611e-05
Nikolai Kulyomin,669,121,153,274,0.41,173,1,2008,2018,0,0,0,0,-0.52009296,-0.49515682,-0.99925905,-0.0755855,-0.99913734,-1.2198492,-0.6203059,-0.32531726,-1.184734,-1.0407517,-4.187,-11.147097312927247,1.4416866819779001e-05
Dwight Foster,541,111,163,274,0.506,420,1,1977,1987,0,0,0,0,2.556452,-0.24427381,-0.45296988,-0.028849058,-2.059332,-0.8731774,-0.6273039,-0.32531726,-1.1765934,-1.0407517,-4.187,-11.01556845855713,1.6443424253217008e-05
Igor Kravchuk,699,64,210,274,0.392,251,2,1991,2003,0,0,1,0,-0.5273168,-0.65568733,-0.7973136,-0.28562596,-1.7268234,-1.1565272,1.3515241,-0.32531726,-1.0418643,-0.9998796,-4.187,-9.824514114379884,5.410585125395777e-05
James Wisniewski,552,53,221,274,0.496,459,2,2005,2016,0,0,0,0,0.13787422,-0.50617075,-0.79902655,-0.24278945,-2.1509094,-0.24264655,1.3698165,-0.32531726,-1.1218492,-1.0546942,-4.187,-9.260586463928224,9.509049327780479e-05
Reg Noble,510,167,106,273,0.535,925,1,1917,1933,0,3,0,1,2.0222106,-0.55116963,-0.9136896,-0.21455312,-2.097509,0.043279372,-0.51432794,-0.32531726,2.4277296,-1.2242914,-4.187,-7.556848728179932,0.0005222463685790842
Ray Getliffe,393,136,137,273,0.695,250,1,1935,1945,0,2,0,0,2.559284,0.7884654,-0.7501369,0.016221037,1.9293052,-0.95300764,-0.6501964,-0.28963754,0.14001217,-0.84588206,-4.187,-4.801856719970703,0.008147552972006566
Gino Cavallini,593,114,159,273,0.46,507,1,1984,1993,0,0,0,0,-0.4427754,-0.40339112,-0.5424027,-0.14909442,-1.9433264,-0.16172956,-0.6273039,-0.32531726,-1.225552,-1.0407517,-4.187,-10.605869018554689,2.476959194261905e-05
Don Sweeney,1115,52,221,273,0.245,681,2,1988,2004,0,0,0,0,-0.9809731,-0.73543024,-0.43390137,-0.30153802,-2.061983,1.4642859,1.3698165,-0.32531726,-1.1325214,-1.4510338,-4.187,-7.794622861862183,0.0004117744865763476
Ernie Hicke,520,132,140,272,0.523,407,1,1970,1978,0,0,0,0,2.472433,1.5254666,-0.6898276,-0.028849058,-2.0696566,-0.35973,-0.6203059,-0.32531726,-1.1149143,-0.91604495,-4.187,-8.786179267883302,0.00015280742538134433
Marcel Bonin,454,97,175,272,0.599,336,1,1952,1962,0,4,5,0,2.3750284,-0.36853847,-1.0726985,-0.21949491,-1.5411767,-0.70502174,-0.5200937,-0.4132075,2.5684419,1.6991118,-4.187,-4.759677731513977,0.008495577018777492
Dylan Larkin,394,110,161,271,0.688,253,1,2015,2021,0,0,1,0,2.7000184,0.1071154,-0.51999444,0.028381998,2.0012052,-0.95525926,-0.6501964,-0.28963754,-1.0017493,-0.87881345,-4.187,-6.3459477062225345,0.0017507692610824984
Eric Brewer,1009,77,194,271,0.26899999999999996,792,2,1998,2015,0,0,1,0,-0.7303697,-0.757355,-0.51592773,-0.3621356,-2.4552026,1.1948692,1.3698165,-0.32531726,-1.1325214,-1.3435658,-4.187,-8.514340126037599,0.00020053120701809588
Morgan Rielly,523,55,216,271,0.518,129,2,2013,2021,0,0,0,0,2.5443542,-0.5153763,-0.7181566,-0.054416202,-2.0703537,-1.205519,1.3515241,-0.32531726,-1.0320725,-1.0546942,-4.187,-9.811381542205812,5.4821047199946035e-05
Jake Gardiner,622,49,222,271,0.436,215,2,2011,2021,0,0,0,0,-0.5273168,-0.35849825,-0.74815786,-0.1746617,-1.974193,-1.21242,1.3515241,-0.32531726,-1.0810312,-1.0546942,-4.187,-9.764449321746827,5.745510036000432e-05
Tom Bladon,610,73,197,270,0.44299999999999995,392,2,1972,1981,0,2,2,0,-0.515219,-0.2557192,-0.6973874,-0.30551252,-1.7399554,-0.47709045,1.3515241,-0.34319684,0.5049993,0.37746134,-4.187,-5.771877252578736,0.0031042401217305986
John Gould,504,131,138,269,0.534,113,1,1971,1980,0,0,0,0,2.4603353,1.5254666,-0.6898276,0.058414377,-2.0555046,-1.0651857,-0.6203059,-0.32531726,-1.0740963,-0.91604495,-4.187,-9.349401199340821,8.700993825091166e-05
Dave Scatchard,659,128,141,269,0.408,1040,1,1997,2011,0,0,0,0,-0.60944223,1.0576695,-0.32761815,-0.1414161,-1.2907531,0.35808808,-0.61138415,-0.32531726,-1.0616848,-1.2298108,-4.187,-7.759227001190186,0.00042660428966615984
Shaun Van Allen,794,84,185,269,0.33899999999999997,481,1,1990,2004,0,0,0,0,-0.4427754,-0.68269694,-0.6500449,-0.21931349,-1.6799232,-0.16172956,-0.6273039,-0.32531726,-1.1863852,-1.0407517,-4.187,-10.760466300964357,2.1221674364680805e-05
T.J. Brodie,640,48,221,269,0.42,194,2,2010,2021,0,0,0,0,-0.5273168,-0.35849825,-0.74815786,-0.13509195,-0.76996255,-1.21242,1.3515241,-0.32531726,-1.0810312,-1.0546942,-4.187,-8.520649158477784,0.000199270283023783
Leon Rochefort,617,121,147,268,0.434,93,1,1960,1976,0,2,1,0,-0.52009296,-0.34830484,-0.95881504,-0.061831005,-1.7387927,-1.225682,-0.6203059,-0.32531726,0.24466658,-1.0228981,-4.187,-10.24428054046631,3.5559041570582015e-05
Garry Howatt,720,112,156,268,0.3720000000000001,1836,1,1972,1984,0,2,0,0,-0.6775422,-0.5330465,-0.251591,-0.15943913,-1.7993335,-1.8583195,-0.6208383,-0.32531726,0.09082965,-1.3914783,-4.187,-11.035533630371095,1.6118389241049623e-05
Mike Allison,499,102,166,268,0.537,630,1,1980,1990,0,0,0,0,2.447956,-0.565289,-0.39047453,-0.050423928,-1.9274884,0.8590247,-0.6273039,-0.32531726,-1.1765934,-1.2019181,-4.187,-9.592783653259279,6.821460474697408e-05
Billy Reay,479,105,162,267,0.557,202,1,1943,1953,0,2,1,0,2.5443542,-0.3061112,-0.41252568,0.058414377,-1.6313002,-1.218781,-0.6203059,-0.32531726,0.29362518,-1.0228981,-4.187,-9.37219973754883,8.50488475045471e-05
Peter Ihnacak,417,102,165,267,0.64,175,1,1982,1990,0,0,0,0,2.49395,-0.41259685,-0.45296988,0.058414377,-1.7242497,-1.0569928,-0.6203059,-0.3220244,-1.1357752,-1.0407517,-4.187,-10.894251548767091,1.8564301172615178e-05
Wojtek Wolski,451,99,168,267,0.5920000000000001,113,1,2005,2013,0,0,0,0,2.5995169,-0.41259685,-0.45296988,0.058414377,-1.8531393,-1.1825737,-0.6203059,-0.32531726,-1.1357752,-1.0407517,-4.187,-11.152015411376954,1.4346138334006735e-05
Billy Taylor,323,87,180,267,0.8270000000000001,120,1,1939,1948,0,1,0,0,2.7146184,-0.17953914,-0.5617457,0.039479747,-0.100430444,-1.1318953,-0.6576889,-0.28963754,-0.7130906,-0.94863844,-4.187,-8.730186187744142,0.000161606238661721
Kenny Jonsson,686,63,204,267,0.389,298,2,1994,2004,0,0,0,0,-0.515219,-0.65568733,-0.7973136,-0.33853784,-1.7313873,-1.0467745,1.3515241,-0.32531726,-1.0418643,-1.0546942,-4.187,-9.827051841735841,5.396872683112809e-05
Sebastian Aho,313,122,144,266,0.85,102,1,2016,2021,0,0,1,0,2.6305995,2.0174077,-0.7678718,0.039479747,-0.024915978,-0.95765954,-0.6576889,-0.28963754,-0.8993737,-0.76911736,-4.187,-6.496377431869507,0.0015066220455782142
Brayden Point,298,118,148,266,0.893,79,1,2016,2021,0,1,1,0,2.574338,-0.020224325,-1.1649847,0.0624123,1.4692637,-1.1599894,-0.55347776,-0.28963754,-0.7130906,-0.79521954,-4.187,-7.3519479866027835,0.0006409307617627664
Brian Lawton,483,112,154,266,0.551,401,1,1983,1993,0,0,0,0,2.4115565,-0.4235335,-1.1213766,-0.028849058,-2.0201647,-0.5074924,-0.6203059,-0.32531726,-1.1765934,-1.0407517,-4.187,-11.451385223388673,1.0634619818807744e-05
Carl Hagelin,609,101,165,266,0.4370000000000001,254,1,2011,2021,0,2,0,0,-0.5273168,-0.33736816,-0.44252703,-0.10257652,-1.7639537,-1.1697891,-0.6203059,-0.32531726,0.24466658,-1.0777125,-4.187,-9.78188344192505,5.646215847664663e-05
Marty Reasoner,798,97,169,266,0.33299999999999996,379,1,1998,2013,0,0,0,0,-0.515219,-0.5529077,-0.5321269,-0.22570737,-1.7113804,-0.5160107,-0.6203059,-0.32531726,-1.1863852,-1.0407517,-4.187,-10.897893630981446,1.8496812686022004e-05
Mikko Makela,423,118,147,265,0.626,139,1,1985,1995,0,0,0,0,2.7656238,-0.4235335,-1.1213766,0.058414377,-1.7242497,-1.0569928,-0.6203059,-0.3220244,-1.1357752,-1.0407517,-4.187,-11.573595726013185,9.411246597626793e-06
Neil Colville,464,99,166,265,0.5710000000000001,213,2,1935,1949,0,1,1,1,2.5995169,-0.17566344,-0.6319149,-0.054416202,-1.7337655,-1.2016177,1.3515241,-0.32531726,-0.5778706,-0.9998796,-4.187,-8.535920822143556,0.00019625080641097752
Stephane Yelle,991,96,169,265,0.267,490,1,1995,2010,0,2,0,0,0.5055003,-0.37778944,-0.52808005,-0.35107023,-2.3880167,-0.22422963,-0.6273039,-0.32531726,0.20945683,-1.0891451,-4.187,-9.888495647430421,5.075266640691676e-05
Bill White,604,50,215,265,0.439,495,2,1967,1976,0,0,6,0,-0.4524797,-0.10849636,-0.93860656,-0.16780928,-1.8943973,-0.57505417,1.3881226,-0.53219044,-1.157351,3.3251154,-4.187,-4.847667181015015,0.007785570323312003
Mikael Andersson,761,95,169,264,0.34700000000000003,144,1,1985,2000,0,0,0,0,-0.5273168,-0.5529077,-0.5321269,-0.13205,-1.6972283,-1.2198492,-0.6203059,-0.32531726,-1.1455669,-1.0407517,-4.187,-11.453103744506837,1.0616359888619914e-05
Dan Girardi,927,56,208,264,0.285,315,2,2006,2019,0,0,1,0,1.143584,-0.6580101,-0.7973136,-0.4893111,-2.533116,-1.0467745,1.3515241,-0.32531726,-1.0740997,-0.9998796,-4.187,-10.759298049926759,2.1246480568144147e-05
Fyodor Tyutin,872,55,209,264,0.303,548,2,2003,2017,0,0,0,0,0.22581562,-0.5505489,-0.85674506,-0.3672206,-1.9629182,-0.16577561,1.3698165,-0.32531726,-1.1149175,-1.0546942,-4.187,-9.215321266174318,9.949324909696872e-05
Tom Johnson,978,51,213,264,0.27,960,2,1947,1965,1,6,8,1,0.5263976,-0.45866078,-1.086666,-0.20192751,-2.4977322,0.32405764,1.0642666,1.7886012,2.6128936,4.7568207,-4.187,2.114652908325195,0.8923192276258726
Buzz Boll,437,133,130,263,0.602,148,1,1932,1944,0,0,0,0,2.515498,1.5254666,-0.6898276,0.058414377,-1.7511486,-1.034811,-0.6203059,-0.3220244,-1.0740963,-0.91604495,-4.187,-9.011378013610841,0.00012199871820879489
Benoit Pouliot,625,130,133,263,0.42100000000000004,371,1,2006,2018,0,0,0,0,-0.44711885,1.4942095,-0.56771016,-0.115918644,-0.8200451,-0.36824822,-0.6203059,-0.32531726,-1.163873,-0.91604495,-4.187,-7.590253793716431,0.0005050975298848117
Johnny Gagnon,454,120,141,263,0.579,295,1,1930,1940,0,1,0,0,2.4667196,-0.36463127,-1.0936216,-0.035242945,-1.7453653,-1.0434012,-0.6203059,-0.32531726,-0.68157345,-1.0407517,-4.187,-11.137210571289064,1.4560107506969369e-05
Jay Wells,1098,47,216,263,0.24,2359,2,1979,1997,0,1,0,0,-0.9288438,-0.42232528,-0.424406,-0.3440842,-2.2148814,-1.4838294,1.3524585,-0.32531726,-0.50702405,-1.4097353,-4.187,-9.966144763946534,4.696106395336763e-05
Rick Green,845,43,220,263,0.311,588,2,1976,1992,0,1,0,0,-0.62371516,-0.5613426,-0.70706314,-0.35371888,-1.8235403,0.85837,1.3698165,-0.32531726,-0.62848043,-1.2158606,-4.187,-7.574136697769165,0.0005132999788861404
Eddie Joyal,466,128,134,262,0.562,103,1,1962,1972,0,0,0,0,2.515498,1.5254666,-0.6898276,0.058414377,-1.9026312,-1.034811,-0.6203059,-0.32531726,-1.0740963,-0.91604495,-4.187,-9.166153633117677,0.00010450682837348297
Josef Beranek,531,118,144,262,0.493,398,1,1991,2001,0,0,0,0,2.4115565,-0.4235335,-1.1213766,-0.035242945,-2.0709445,-0.5091097,-0.6203059,-0.32531726,-1.1765934,-1.0407517,-4.187,-11.510175430297853,1.0027437644349892e-05
Jonas Hoglund,545,117,145,262,0.48100000000000004,112,1,1996,2003,0,0,0,0,2.3994586,-0.4235335,-1.1213766,0.058414377,-2.0567925,-1.2129482,-0.6203059,-0.32531726,-1.1357752,-1.0407517,-4.187,-12.06538649749756,5.755283515506866e-06
Matthew Lombardi,536,101,161,262,0.489,293,1,2003,2013,0,0,0,0,2.556452,-0.41259685,-0.45296988,-0.035242945,-2.0773902,-1.0473026,-0.6203059,-0.32531726,-1.1357752,-1.0407517,-4.187,-11.334652626037599,1.1951370768791808e-05
Benoit Brunet,539,101,161,262,0.486,229,1,1988,2002,0,1,0,0,2.5443542,-0.35369468,-0.42521468,0.017669028,-1.9490186,-1.1835289,-0.6203059,-0.32531726,-0.68157345,-1.0407517,-4.187,-10.74873610687256,2.147206909706768e-05
Dave Tippett,721,93,169,262,0.363,317,1,1983,1994,0,0,0,0,-0.515219,-0.72315955,-0.5321269,-0.22570737,-1.7113804,-0.50142634,-0.6203059,-0.32531726,-1.1455669,-1.0407517,-4.187,-11.012742721557618,1.6489953988762516e-05
Anton Stralman,820,52,210,262,0.32,267,2,2007,2021,0,0,0,0,-0.5273168,-0.65568733,-0.7973136,-0.33853784,-2.0510333,-1.103615,1.3515241,-0.32531726,-1.0418643,-1.0546942,-4.187,-10.203538619995118,3.7037647659025326e-05
Devin Setoguchi,516,131,130,261,0.506,177,1,2007,2017,0,0,0,0,2.4603353,1.5254666,-0.6898276,0.058414377,-2.1062846,-1.0651857,-0.6203059,-0.32531726,-1.0740963,-0.91604495,-4.187,-9.400181495666505,8.27022126379523e-05
Jody Hull,831,124,137,261,0.314,156,1,1988,2004,0,0,0,0,-0.45921674,1.3851558,-0.6168658,-0.13205,-2.0663662,-1.0720867,-0.6203059,-0.32531726,-1.083888,-0.91604495,-4.187,-9.634769165039064,6.541005420911917e-05
Nikolaj Ehlers,373,117,144,261,0.7,130,1,2015,2021,0,0,0,0,2.5723376,-0.014287349,-1.1994209,0.057269983,1.0536872,-1.11822,-0.6576889,-0.28963754,-1.0017493,-0.9336279,-4.187,-8.290674888610841,0.0002507822056033284
Nikolai Zherdev,421,115,146,261,0.62,225,1,2003,2011,0,0,0,0,2.7656238,-0.4235335,-1.1213766,0.017669028,-1.7448472,-1.0011002,-0.6203059,-0.3220244,-1.1357752,-1.0407517,-4.187,-11.579045974731446,9.360092969659035e-06
Vernon Fiddler,877,104,157,261,0.298,558,1,2002,2017,0,0,0,0,0.044875823,-0.6409242,-0.46963152,-0.27596495,-1.9911436,0.67688173,-0.6273039,-0.32531726,-1.2186204,-1.1529927,-4.187,-10.21201678466797,3.6724975232181844e-05
Peter Schaefer,572,99,162,261,0.456,200,1,1998,2011,0,0,0,0,-0.24234214,-0.4438538,-0.4829711,-0.042695396,-1.9606315,-1.2198492,-0.6203059,-0.32531726,-1.184734,-1.0407517,-4.187,-11.508109771728517,1.0048172106504979e-05
Pat Price,726,43,218,261,0.36,1456,2,1975,1988,0,0,0,0,-0.6775422,-0.55417645,-0.55722183,-0.31071126,-1.911094,-1.536799,1.3524585,-0.32531726,-0.9804942,-1.3684598,-4.187,-10.378814899444581,3.108310969176445e-05
Raffi Torres,635,137,123,260,0.409,497,1,2001,2015,0,0,0,0,-0.43139094,0.19535041,-0.6608703,-0.17500989,-0.9964496,-0.17284857,-0.6273039,-0.32531726,-1.1834409,-0.91604495,-4.187,-9.048935138702394,0.00011750230025814841
Kirk Maltby,1072,128,132,260,0.243,867,1,1993,2010,0,4,0,0,-0.99862623,0.70970225,-0.7657048,-0.4415832,-2.3198366,1.1281656,-0.5041226,-0.32531726,2.4790313,-1.2542118,-4.187,-5.480877243995667,0.004148392930590674
Bobby Bauer,327,123,137,260,0.795,36,1,1936,1952,0,2,1,1,2.6305995,1.9218432,-0.7274278,0.025026819,-0.40077567,-0.97629064,-0.6576889,-0.28963754,0.15958013,-0.8060782,-4.187,-5.938448750495911,0.0026291849183834653
Wes Walz,607,109,151,260,0.428,343,1,1989,2008,0,0,0,0,-0.507995,-0.4547905,-0.99925905,-0.115918644,-0.77055323,-0.5160107,-0.6203059,-0.32531726,-1.225552,-1.0407517,-4.187,-10.255459510803224,3.516375563911765e-05
"Bryan Hextall, Jr.",549,99,161,260,0.474,738,1,1962,1976,0,0,0,0,-0.094501294,-0.59654605,-0.2160568,-0.058502503,-1.9210972,1.2321333,-0.6273039,-0.32531726,-1.2431558,-1.3545173,-4.187,-9.297363960266114,9.165714550189999e-05
Jeff Petry,685,71,189,260,0.38,269,2,2010,2021,0,0,0,0,-0.5273168,-0.65568733,-0.7973136,-0.33853784,-1.7313873,-1.103615,1.3515241,-0.32531726,-1.0418643,-1.0546942,-4.187,-9.883892738342286,5.098680284633546e-05
Dmitri Mironov,556,54,206,260,0.46799999999999997,568,2,1991,2001,0,1,1,0,-0.043065596,-0.64042354,-0.64934456,-0.2643643,-1.8289734,0.68312806,1.3698165,-0.32531726,-0.66764736,-1.1121206,-4.187,-7.622246467590332,0.0004892016462666785
Ryan Whitney,481,50,209,259,0.5379999999999999,383,2,2005,2014,0,0,0,0,2.556452,-0.3272413,-0.7181566,-0.14807348,-2.033726,-0.5016805,1.3515241,-0.32531726,-1.0728905,-1.0546942,-4.187,-9.017255508422853,0.00012128386118377739
Pat Hughes,573,130,128,258,0.45,646,1,1977,1987,0,3,0,0,-0.3160677,0.8783796,-0.93543947,-0.37344524,-1.714324,0.94646674,-0.5200423,-0.32531726,2.6719294,-1.0716921,-4.187,-4.630484663963318,0.009655887253417705
Ed Johnstone,426,122,136,258,0.606,375,1,1975,1987,0,0,1,0,2.5275958,1.6730003,-0.6898276,-0.035242945,-1.711245,-0.33097282,-0.6203059,-0.3220244,-1.1079966,-0.8612305,-4.187,-8.192845069885255,0.00027654924340120236
Keith Jones,491,117,141,258,0.525,765,1,1992,2001,0,0,0,0,2.2516246,-0.5762259,-0.86302525,0.042607315,-2.0106277,1.0495175,-0.6273039,-0.32531726,-1.1941973,-1.3545173,-4.187,-10.046089851379396,4.335306275776353e-05
Paul MacDermid,690,116,142,258,0.374,1303,1,1981,1995,0,0,0,0,-0.67031837,-0.70366204,-0.80832326,-0.19788083,-1.8975327,0.2413582,-0.6208383,-0.32531726,-1.084197,-1.3545173,-4.187,-10.93791075897217,1.7771250792875548e-05
Sam Reinhart,405,111,147,258,0.637,80,1,2014,2021,0,0,0,0,2.3490546,-0.4235335,-1.1213766,0.058414377,-1.7242497,-1.0569928,-0.6203059,-0.3220244,-1.1357752,-1.0407517,-4.187,-11.573595726013185,9.411246597626793e-06
Sergejs Zoltoks,588,111,147,258,0.439,166,1,1992,2004,0,0,0,0,-0.52009296,-0.4547905,-0.99925905,-0.061831005,-1.9606315,-1.2198492,-0.6203059,-0.32531726,-1.184734,-1.0407517,-4.187,-12.054469787597657,5.818456101489203e-06
Dean Talafous,497,104,154,258,0.519,163,1,1974,1982,0,0,0,0,2.3994586,-0.4235335,-1.1213766,0.058414377,-2.0567925,-1.2129482,-0.6203059,-0.32531726,-1.1357752,-1.0407517,-4.187,-12.06538649749756,5.755283515506866e-06
Dave Lumley,437,98,160,258,0.59,680,1,1978,1987,0,2,0,0,2.408914,-0.45880356,-0.15417415,0.042607315,-1.5963295,1.359675,-0.6273039,-0.32531726,0.37407082,-1.3914783,-4.187,-6.964053594589234,0.0009443644416757954
Kevin McCarthy,537,67,191,258,0.48,527,2,1977,1987,0,0,1,0,2.6288958,-0.47491375,-0.777588,-0.1416796,-1.8740207,-0.15887465,1.3698165,-0.32531726,-1.0728905,-0.9998796,-4.187,-8.642347537994386,0.00017644100362215447
Seth Jones,529,60,198,258,0.488,168,2,2013,2021,0,0,3,0,2.5346498,-0.2939219,-0.7725347,-0.052091457,-1.9944264,-1.3110193,1.3698301,-0.34319684,-1.0787431,0.2969164,-4.187,-8.366186820983888,0.0002325467228225132
Stephane Robidas,937,57,201,258,0.275,713,2,1999,2017,0,0,1,0,0.50519663,-0.7536861,-0.51592773,-0.39244458,-2.4729843,1.411637,1.3698165,-0.32531726,-1.1325214,-1.325078,-4.187,-8.323506080627443,0.00024268438294404446
Jason Zucker,476,138,118,256,0.5379999999999999,177,1,2011,2021,0,0,0,0,2.4036198,0.24763042,-0.72355634,0.046253435,-2.0683692,-1.1552091,-0.6203059,-0.32531726,-1.0936643,-0.91604495,-4.187,-10.795583450317384,2.0489378256937362e-05
Jannik Hansen,626,109,147,256,0.409,282,1,2006,2018,0,0,0,0,-0.507995,-0.49515682,-0.99925905,-0.16924267,-1.0197349,-1.0542036,-0.6203059,-0.32531726,-1.184734,-1.0407517,-4.187,-11.095705711364747,1.5177129693737082e-05
Mikko Rantanen,286,103,153,256,0.895,126,1,2015,2021,0,0,1,0,2.574338,-0.07912619,-1.1927401,0.0624123,1.613062,-1.2063637,-0.55347776,-0.28963754,-0.9679705,-0.79521954,-4.187,-7.596060955047608,0.0005021743160121494
Mike Hough,707,100,156,256,0.36200000000000004,675,1,1984,1999,0,0,0,0,-0.6751509,-0.70560014,-0.27377525,-0.14785704,-1.657694,1.2321333,-0.6273039,-0.32531726,-1.203989,-1.3545173,-4.187,-9.250920974731446,9.601395684150818e-05
Garry Valk,777,100,156,256,0.32899999999999996,747,1,1990,2003,0,0,0,0,-0.6751509,-0.70560014,-0.27377525,-0.14785704,-2.0214891,1.0426162,-0.6273039,-0.32531726,-1.203989,-1.3545173,-4.187,-9.80423279953003,5.521433118915036e-05
Randy Robitaille,531,84,172,256,0.48200000000000004,201,1,1996,2008,0,0,0,0,2.5443542,-0.58284855,-0.45296988,0.058414377,-2.0567925,-1.2129482,-0.6203059,-0.32531726,-1.1357752,-1.0407517,-4.187,-11.556295120239259,9.575481894401247e-06
Randy Manery,582,50,206,256,0.44,415,2,1970,1980,0,0,1,0,-0.515219,-0.19017547,-0.74815786,-0.2619251,-1.9721683,-0.84735847,1.3698165,-0.32531726,-1.1218492,-0.9998796,-4.187,-9.28401442718506,9.288881475443972e-05
Terry Harper,1066,35,221,256,0.24,1362,2,1962,1981,0,5,4,0,-0.6664077,-0.49931654,-1.0060664,-0.6152954,-2.5998998,-0.638238,1.0897152,-0.41650036,2.3157856,1.5064752,-4.187,-5.050340854644776,0.006366358955978671
Jonathan Marchessault,354,113,142,255,0.72,183,1,2012,2021,0,0,0,0,2.5723376,-0.014287349,-1.1994209,0.057269983,0.6943679,-1.11822,-0.6576889,-0.28963754,-1.0017493,-0.9336279,-4.187,-8.649994098663331,0.00017509721723846212
Jim Schoenfeld,719,51,204,255,0.355,1132,2,1972,1985,0,0,2,0,-0.6775422,-0.48451725,-0.5468954,-0.34790486,-1.9217992,0.39911103,1.3524585,-0.34319684,-1.0271648,0.100179784,-4.187,-7.006729328155518,0.0009049465430971134
Tommy Albelin,956,44,211,255,0.267,417,2,1987,2006,0,2,0,0,0.30331695,-0.13805076,-0.7338353,-0.4639009,-2.421423,-0.9504663,1.3698165,-0.32531726,0.31315947,-1.1030875,-4.187,-8.640104496002198,0.0001768371423283326
Ryan Strome,495,95,159,254,0.513,268,1,2013,2021,0,0,0,0,2.5443542,-0.41259685,-0.45296988,-0.035242945,-2.0773902,-1.1041434,-0.6203059,-0.32531726,-1.1357752,-1.0407517,-4.187,-11.391493522644044,1.1290997697318254e-05
Bob Davidson,491,94,160,254,0.517,398,1,1934,1946,0,2,0,0,2.556452,-0.3061112,-0.41252568,-0.035242945,-1.8536692,-0.39719003,-0.6203059,-0.32531726,0.37055987,-1.0777125,-4.187,-8.844514572143556,0.0001441496254584668
Dan Daoust,522,87,167,254,0.48700000000000004,544,1,1982,1990,0,0,0,0,2.6288958,-0.5423862,-0.5124015,-0.028849058,-2.0027213,-0.19159439,-0.6273039,-0.32531726,-1.1765934,-1.0407517,-4.187,-10.63491889190674,2.4060406492683972e-05
